prefix	lemma	gloss	context	id	source
seq2seq_def	regionalismo	[linguística] palavra, expressão, locução ou significado específico que traz particularidades linguísticas próprias de uma região, geralmente provenientes de uma cultura particular.	<def> regionalismo </def> 	pt.defmod.74003	Dicio
seq2seq_def	antropologia	ciência que se dedica ao estudo da espécie humana em sua totalidade, tendo em conta sua origem, desenvolvimento (físico, social, cultural), comportamento, psicologia, particularidades raciais, hábitos, costumes, conhecimentos, crenças etc.	<def> antropologia </def> 	pt.defmod.74004	Dicio
seq2seq_def	condimentado	que foi temperado com especiarias: prato condimentado.	<def> condimentado </def> 	pt.defmod.74005	Dicio
seq2seq_def	habituação	em psicologia animal, redução progressiva e às vezes desaparecimento temporário de uma reação reflexa particular, na repetição de uma situação estimulante.	<def> habituação </def> 	pt.defmod.74006	Dicio
seq2seq_def	ut	música  (ant.) a nota dó.	<def> ut </def> 	pt.defmod.74007	Dicio
seq2seq_def	límbico	relativo a uma borda ou margem.	<def> límbico </def> 	pt.defmod.74008	Dicio
seq2seq_def	kafkiano	admirador ou conhecedor da obra de kafka . 	<def> kafkiano </def> 	pt.defmod.74009	Wikcionário
seq2seq_def	arquipélago	extensão de água que contém ilhas; as próprias ilhas que compõem essa extensão: arquipélago de fernando de noronha.	<def> arquipélago </def> 	pt.defmod.74010	Dicio
seq2seq_def	língua	dobrar a língua. falar com mais respeito.	<def> língua </def> 	pt.defmod.74011	Dicio
seq2seq_def	esquerdo	aquilo que fica ao lado esquerdo do observador: linha da esquerda.	<def> esquerdo </def> 	pt.defmod.74012	Dicio
seq2seq_def	imbuir	embeber, imergir . 	<def> imbuir </def> 	pt.defmod.74013	Wikcionário
seq2seq_def	perda	[comércio] prejuízo financeiro: relatório das perdas da empresa.	<def> perda </def> 	pt.defmod.74014	Dicio
seq2seq_def	lateral	[esporte] o atleta que habitualmente joga junto à linha lateral do campo: . 	<def> lateral </def> 	pt.defmod.74015	Wikcionário
seq2seq_def	número atómico	de símbolo z, define o número de protões do núcleo de um átomo. é único para cada elemento químico, não existindo elementos diferentes com número atómico igual . 	<def> número atómico </def> 	pt.defmod.74016	Wikcionário
seq2seq_def	estiagem	escassez ou diminuição das águas de um rio ou canal; o nível mais baixo dessas águas: no verão são comuns as estiagens.	<def> estiagem </def> 	pt.defmod.74017	Dicio
seq2seq_def	cesariana	intervenção cirúrgica para a extração do feto que ainda se encontra no útero materno, geralmente quando o parto normal não é possível; cesárea: no meu parto optei por uma cesariana programada.	<def> cesariana </def> 	pt.defmod.74018	Dicio
seq2seq_def	miss	misse; título atribuído à mulher que venceu um concurso de beleza: miss brasil.	<def> miss </def> 	pt.defmod.74019	Dicio
seq2seq_def	recomendar	aconselhar: recomendaram-nos prudência.	<def> recomendar </def> 	pt.defmod.74020	Dicio
seq2seq_def	redução	[linguística] designação comum das formas que sofreram esse processo.	<def> redução </def> 	pt.defmod.74021	Dicio
seq2seq_def	inculcar	recomendar . 	<def> inculcar </def> 	pt.defmod.74022	Wikcionário
seq2seq_def	subordinação	ação ou efeito de subordinar, de submeter, de colocar algo ou alguém sob a dependência de outra coisa ou pessoa, estabelecendo uma relação de submissão, de obediência: subordinação ao marido, ao governo.	<def> subordinação </def> 	pt.defmod.74023	Dicio
seq2seq_def	aventurado	que se aventura; que se coloca em situações perigosas; intrépido, ousado.	<def> aventurado </def> 	pt.defmod.74024	Dicio
seq2seq_def	hercúleo	[por extensão] que possui características de hércules; que é extraordinário, excepcional, fabuloso como hércules.	<def> hercúleo </def> 	pt.defmod.74025	Dicio
seq2seq_def	achar	estar num lugar, ou em companhia de alguém; encontrar-se: achava-se na sala quando ouviu os gritos.	<def> achar </def> 	pt.defmod.74026	Dicio
seq2seq_def	listra	risca, de cor diferente, de um tecido, de um papel, de um animal: brim com listras; as listras da zebra.	<def> listra </def> 	pt.defmod.74027	Dicio
seq2seq_def	mal	de uma maneira indelicada e rude; rudemente: falou mal com a mãe.	<def> mal </def> 	pt.defmod.74028	Dicio
seq2seq_def	sobrenatural	[figurado] sobre-humano; que não se consegue alcançar, atingir naturalmente: esforço sobrenatural às questões humanitárias.	<def> sobrenatural </def> 	pt.defmod.74029	Dicio
seq2seq_def	rasgar	sagrar . 	<def> rasgar </def> 	pt.defmod.74030	Wikcionário
seq2seq_def	depravação	alteração que causa prejuízos na saúde.	<def> depravação </def> 	pt.defmod.74031	Dicio
seq2seq_def	abrir	melhorar as condições climatéricas: o céu abriu.	<def> abrir </def> 	pt.defmod.74032	Dicio
seq2seq_def	tocar	fazer parte de; pertencer: tocou ao filho as dívidas do pai.	<def> tocar </def> 	pt.defmod.74033	Dicio
seq2seq_def	aparte	comentário; o que é acrescentado durante um discurso formal ou durante uma conversa, através de uma interrupção, para esclarecer ou acrescentar algo ao que está sendo dito.	<def> aparte </def> 	pt.defmod.74034	Dicio
seq2seq_def	apelo	artifício pensado com o intuito de atrair o consumidor: os acessórios da boneca tem apelo comercial.	<def> apelo </def> 	pt.defmod.74035	Dicio
seq2seq_def	cegar	dificultar a visão de alguém: os faróis altos cegaram o motorista.	<def> cegar </def> 	pt.defmod.74036	Dicio
seq2seq_def	sardônico	que se pode referir a sárdonix (mineral) ou sardônica.	<def> sardônico </def> 	pt.defmod.74037	Dicio
seq2seq_def	faixa	cada um dos graus dos praticantes de judô: faixa branca, azul, amarela, laranja, verde, roxa, marrom e preta.	<def> faixa </def> 	pt.defmod.74038	Dicio
seq2seq_def	patrono	[por extensão] indivíduo que, normalmente escritor, cientista ou artista, é escolhido pela academia para ser o tutor de suas cadeiras.	<def> patrono </def> 	pt.defmod.74039	Dicio
seq2seq_def	idiossincrático	característico do comportamento, do modo de agir ou da sensibilidade de alguém: o projeto do escritor é completamente idiossincrático.	<def> idiossincrático </def> 	pt.defmod.74040	Dicio
seq2seq_def	urgente	do que não se pode dispensar; indispensável: auxílio urgente.	<def> urgente </def> 	pt.defmod.74041	Dicio
seq2seq_def	gorjear	falar como o cantar dos pássaros; gargantear.	<def> gorjear </def> 	pt.defmod.74042	Dicio
seq2seq_def	régio	[figurado] que expressa suntuosidade, pompa, luxo, esplendor; suntuoso: cargo régio.	<def> régio </def> 	pt.defmod.74043	Dicio
seq2seq_def	geográfico	relativo à geografia, à ciência que descreve detalhadamente a superfície terrestre, seus aspectos físicos e suas relações entre o meio natural e os grupos humanos.	<def> geográfico </def> 	pt.defmod.74044	Dicio
seq2seq_def	doido	característica de quem se comporta de modo insano; que apresenta indícios de loucura.	<def> doido </def> 	pt.defmod.74045	Dicio
seq2seq_def	guindar	levantar-se; alçar-se: guindar-se a uma posição de mando.	<def> guindar </def> 	pt.defmod.74046	Dicio
seq2seq_def	escapas	segunda pessoa do singular do presente indicativo do verbo escapar . 	<def> escapas </def> 	pt.defmod.74047	Wikcionário
seq2seq_def	suspensão	[mecânica] conjunto de peças que, transferindo para os eixos o peso de um veículo, tem a função de amortecer os solavancos devidos à irregularidade do terreno; amortecedor.	<def> suspensão </def> 	pt.defmod.74048	Dicio
seq2seq_def	voluntariado	[militar] qualidade de quem se alista nas forças armadas para prestar serviços não remunerados.	<def> voluntariado </def> 	pt.defmod.74049	Dicio
seq2seq_def	enrolado	[informal] que possui um relacionamento com alguém; amasiado: ele está enrolado com uma mulher.	<def> enrolado </def> 	pt.defmod.74050	Dicio
seq2seq_def	decifrar	[figurado] compreender o que é obscuro ou intricado: decifrar um enigma.	<def> decifrar </def> 	pt.defmod.74051	Dicio
seq2seq_def	desse	etimologia (origem da palavradesse). forma regressiva do verbo dar.	<def> desse </def> 	pt.defmod.74052	Dicio
seq2seq_def	boia	peça que flutua e regula o nível de um líquido ou de água em caixas d'água, caixas de descarga: boia de descarga, de combustível.	<def> boia </def> 	pt.defmod.74053	Dicio
seq2seq_def	terça-feira santa	terceiro dia da semana santa.	<def> terça-feira santa </def> 	pt.defmod.74054	Dicio
seq2seq_def	unco	apêndice do bulbo copulatório de uma aranha macha.	<def> unco </def> 	pt.defmod.74055	Dicio
seq2seq_def	pobreza	[figurado] a classe da qual fazem parte os pobres.	<def> pobreza </def> 	pt.defmod.74056	Dicio
seq2seq_def	substancial	de valor ou efeito reais . 	<def> substancial </def> 	pt.defmod.74057	Wikcionário
seq2seq_def	formalismo	apego a normas de comportamento; rigidez . 	<def> formalismo </def> 	pt.defmod.74058	Wikcionário
seq2seq_def	desenho animado	técnica de animação de dar a ilusão de movimento, projetando desenhos sucessivos representando as diferentes fases deste movimento . 	<def> desenho animado </def> 	pt.defmod.74059	Wikcionário
seq2seq_def	unigênita	feminino de unigênito . 	<def> unigênita </def> 	pt.defmod.74060	Wikcionário
seq2seq_def	trem	conjunto da mobília de uma casa.	<def> trem </def> 	pt.defmod.74061	Dicio
seq2seq_def	cizânia	[figurado] falta de entendimento entre pessoas; em que há discórdia; desavença.	<def> cizânia </def> 	pt.defmod.74062	Dicio
seq2seq_def	passar bem	estar com boa saúde . 	<def> passar bem </def> 	pt.defmod.74063	Wikcionário
seq2seq_def	jerema	[gíria] mulher que amamenta e, por ter sono leve, pode dar alarma contra os ladrões. variação de jeroma.	<def> jerema </def> 	pt.defmod.74064	Dicio
seq2seq_def	obstrução	ação de obstruir, de colocar obstáculos, de impedir a passagem, o fluxo, a circulação; fechamento: obstrução de transito.	<def> obstrução </def> 	pt.defmod.74065	Dicio
seq2seq_def	capitulação	[figurado] ação de ceder, de se sujeitar ou de se render às circunstâncias; submissão, sujeição.	<def> capitulação </def> 	pt.defmod.74066	Dicio
seq2seq_def	analisar	retirar os componentes presentes num todo: analisar uma frase.	<def> analisar </def> 	pt.defmod.74067	Dicio
seq2seq_def	misericordioso	algo ou alguém que demonstra misericórdia; que é compassivo, bondoso: misericordioso para seus semelhantes.	<def> misericordioso </def> 	pt.defmod.74068	Dicio
seq2seq_def	quadratura	[astronomia] posição de dois astros em relação à terra quando suas direções formam um ângulo reto.	<def> quadratura </def> 	pt.defmod.74069	Dicio
seq2seq_def	bipolar	histologia. diz-se dos neurônios cujos prolongamentos iniciam em dois pontos.	<def> bipolar </def> 	pt.defmod.74070	Dicio
seq2seq_def	labareda	chama grande, de grandes proporções; língua de fogo.	<def> labareda </def> 	pt.defmod.74071	Dicio
seq2seq_def	rateado	que foi repartido através de rateio; distribuído de modo proporcional entre todos.	<def> rateado </def> 	pt.defmod.74072	Dicio
seq2seq_def	reificação	representar o ser humano como objeto físico privado de qualidades pessoais ou de individualidade . 	<def> reificação </def> 	pt.defmod.74073	Wikcionário
seq2seq_def	lucidez	psiquiatria. fácil compreensão dos sentidos, das sensações.	<def> lucidez </def> 	pt.defmod.74074	Dicio
seq2seq_def	justificador	tipografia  aparelho constituído de duas réguas metálicas, usado na ajustagem dos tipos.	<def> justificador </def> 	pt.defmod.74075	Dicio
seq2seq_def	derrapes	segunda pessoa do singular do imperativo negativo do verbo derrapar . 	<def> derrapes </def> 	pt.defmod.74076	Wikcionário
seq2seq_def	hálito	cheiro . 	<def> hálito </def> 	pt.defmod.74077	Wikcionário
seq2seq_def	unânime	com ideias e opiniões semelhantes às da maioria: o júri foi unânime e aceitou seu talento.	<def> unânime </def> 	pt.defmod.74078	Dicio
seq2seq_def	torcedor	fuso, arrocho, garrote.	<def> torcedor </def> 	pt.defmod.74079	Dicio
seq2seq_def	emanar	dissipar certo aroma; espalhar em pequenas partes; desprender, exalar: o cheiro ruim emanava do esgoto.	<def> emanar </def> 	pt.defmod.74080	Dicio
seq2seq_def	dispersa	sem ordem; que está desarrumado: as roupas estavam dispersas pela casa.	<def> dispersa </def> 	pt.defmod.74081	Dicio
seq2seq_def	automóvel	que se movimenta com o auxílio de um motor; que se move por conta própria, sem interferência exterior.	<def> automóvel </def> 	pt.defmod.74082	Dicio
seq2seq_def	bruxa	[por extensão] aquela que é muito feia, ranzinza, agressiva: minha chefe é uma bruxa.	<def> bruxa </def> 	pt.defmod.74083	Dicio
seq2seq_def	reverência	ação de reverenciar aquilo considerado sagrado ou que se apresenta desta maneira.	<def> reverência </def> 	pt.defmod.74084	Dicio
seq2seq_def	hexágono	(matemática e geometria) hexágono . 	<def> hexágono </def> 	pt.defmod.74085	Wikcionário
seq2seq_def	olvidar	deixar de lembrar de; não se conseguir recordar de; esquecer.	<def> olvidar </def> 	pt.defmod.74086	Dicio
seq2seq_def	peregrino	[por extensão] pessoa que pede esmolas pelas estradas.	<def> peregrino </def> 	pt.defmod.74087	Dicio
seq2seq_def	residual	[medicina] relativo ao que continua após o desaparecimento de uma doença.	<def> residual </def> 	pt.defmod.74088	Dicio
seq2seq_def	madrinha	 mulher que ajuda ou protege uma pessoa, especialmente no sentido de introduzi-la em certos meios . 	<def> madrinha </def> 	pt.defmod.74089	Wikcionário
seq2seq_def	idealista	aquele que devaneia.	<def> idealista </def> 	pt.defmod.74090	Dicio
seq2seq_def	lapidaria	ciência que se dedica às inscrições lapidares dos monumentos antigos.	<def> lapidaria </def> 	pt.defmod.74091	Dicio
seq2seq_def	próprio	particular de uma pessoa; inerente: maneira própria de falar.	<def> próprio </def> 	pt.defmod.74092	Dicio
seq2seq_def	onzeneiro	indivíduo onzenário; avarento.	<def> onzeneiro </def> 	pt.defmod.74093	Dicio
seq2seq_def	normalidade	qualidade do que é normal, segundo as normas ou regras estabelecidas.	<def> normalidade </def> 	pt.defmod.74094	Dicio
seq2seq_def	servo	quem se submete ao poder de um senhor por pressão ou violência.	<def> servo </def> 	pt.defmod.74095	Dicio
seq2seq_def	pendular	relativo a pêndulo, peça móvel, composta por um corpo pesado suspenso e ligado a um ponto fixo e que se movimenta em vaivém: movimento pendular.	<def> pendular </def> 	pt.defmod.74096	Dicio
seq2seq_def	zebrina	[botânica] gênero (zebrina) da família das comelináceas, que compreende ervas rasteiras do méxico, com folhas listradas de castanho e branco e cultivadas como plantas decorativas em jardineiras e vasos.	<def> zebrina </def> 	pt.defmod.74097	Dicio
seq2seq_def	cola	[brasil] rabo, cauda . 	<def> cola </def> 	pt.defmod.74098	Wikcionário
seq2seq_def	mocho	diz-se dos animais a que falta alguma parte do corpo.	<def> mocho </def> 	pt.defmod.74099	Dicio
seq2seq_def	hipercromático	que se pode referir à hipercromia ou que a contém; hipercrômico.	<def> hipercromático </def> 	pt.defmod.74100	Dicio
seq2seq_def	brigadeiro	antigamente, o primeiro posto entre os oficiais-generais; comandante de uma brigada.	<def> brigadeiro </def> 	pt.defmod.74101	Dicio
seq2seq_def	mover	andar, caminhar; começar a andar; passar, decorrer (falando-se do tempo).	<def> mover </def> 	pt.defmod.74102	Dicio
seq2seq_def	juiz de paz	na espanha, a legislação reconhece a união de um casal que convive junto mesmo sem exigir que a união seja aprovada por um juiz de paz.. 	<def> juiz de paz </def> 	pt.defmod.74103	Wikcionário
seq2seq_def	profissão	declaração ou confissão pública de um sentimento, opinião, ponto de vista, religião etc.	<def> profissão </def> 	pt.defmod.74104	Dicio
seq2seq_def	dous	número que se segue ao um (2); dois.	<def> dous </def> 	pt.defmod.74105	Dicio
seq2seq_def	brisa	vento que sopra à beira mar; aragem.	<def> brisa </def> 	pt.defmod.74106	Dicio
seq2seq_def	ventríloquo	(arte e profissão) artista que apresenta um espetáculo de ventriloquia . 	<def> ventríloquo </def> 	pt.defmod.74107	Wikcionário
seq2seq_def	tenra	[figurado] que é recente, com pouco tempo: teoria tenra.	<def> tenra </def> 	pt.defmod.74108	Dicio
seq2seq_def	anel	pequeno círculo de ouro, prata etc., com pedra preciosa ou outro ornamento, usado como enfeite nos dedos das mãos: anel de doutor; anel episcopal.	<def> anel </def> 	pt.defmod.74109	Dicio
seq2seq_def	campo	terreno fora das cidades: morar no campo; ir para o campo.	<def> campo </def> 	pt.defmod.74110	Dicio
seq2seq_def	puxa-saco	lacaio . 	<def> puxa-saco </def> 	pt.defmod.74111	Wikcionário
